payee_name,agency,zip_code,amount,payment_description
CMT SERVICES INC,ENVIRONMENT,20721,1092,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,NON-DEPARTMENTAL,20721,1371.6,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,914.4,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,1524,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,762,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,1040,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,1040,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,NON-DEPARTMENTAL,20721,1524,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,NON-DEPARTMENTAL,20721,914.4,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,NON-DEPARTMENTAL,20721,1677,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,NON-DEPARTMENTAL,20721,634.25,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,NON-DEPARTMENTAL,20721,860,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,NON-DEPARTMENTAL,20721,762,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,NON-DEPARTMENTAL,20721,762,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,NON-DEPARTMENTAL,20721,838.5,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,NON-DEPARTMENTAL,20721,-762,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,NON-DEPARTMENTAL,20721,762,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HEALTH,20721,1248,TEMPORARY SERVICES-NURSES
CMT SERVICES INC,HEALTH,20721,1872,TEMPORARY SERVICES-NURSES
CMT SERVICES INC,HEALTH,20721,1248,TEMPORARY SERVICES-NURSES
CMT SERVICES INC,HEALTH,20721,1774.5,TEMPORARY SERVICES-NURSES
CMT SERVICES INC,POLICE,20721,777.37,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,POLICE,20721,910,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,1032,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,1548,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,860,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,860,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,COUNTY COUNCIL,20721,1524,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,COUNTY COUNCIL,20721,1066.8,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,COUNTY COUNCIL,20721,457.2,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,ENVIRONMENT,20721,2184,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,ENVIRONMENT,20721,1755.6,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,ENVIRONMENT,20721,752.4,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,2080,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,1456,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,FIRE/EMS,20721,457.2,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,624,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,FIRE/EMS,20721,1066.8,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,FIRE/EMS,20721,762,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,4277.7,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,2016,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,264.6,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,9223.2,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,434.7,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,12096,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,1634.85,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,2016,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,264.6,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,8845.2,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,264.6,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,10231.2,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,2305.8,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,15103.62,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,3155.54,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,14647.5,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,1152.9,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,12650.4,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,510.3,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,13809.6,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,945,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,14036.4,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,1408.05,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,COUNTY COUNCIL,20721,457.2,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,COUNTY COUNCIL,20721,1066.8,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,COUNTY COUNCIL,20721,1524,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,-2016,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,-264.6,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,-4277.7,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,POLICE,20721,1638,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,POLICE,20721,1274,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,POLICE,20721,546,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,POLICE,20721,-1274,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,POLICE,20721,1274,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,5997.6,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,1975.05,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,1720,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,1204,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,"PERMITTING, INSPECTIONS & ENFORCEMENT",20721,516,OTHER OPERATING CONTRACT SERVICES
CMT SERVICES INC,ENVIRONMENT,20721,6560.89,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
CMT SERVICES INC,ENVIRONMENT,20721,1566.8,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
CMT SERVICES INC,ENVIRONMENT,20721,4252.55,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
CMT SERVICES INC,ENVIRONMENT,20721,1596.18,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
CMT SERVICES INC,HOUSING,20721,5922,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,850.5,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,12083.4,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,3364.2,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,8498.7,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,567,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,2778.3,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
CMT SERVICES INC,HOUSING,20721,1464.75,TEMPORARY CLERICAL/ADMININSTRATIVE PERSONNEL
NEOGOV,CIRCUIT COURT,90245,25291.84,OTHER GENERAL AND ADMINISTRATIVE CONTRACT SERVICES
CDW GOVERNMENT INC,INFORMATION TECHNOLOGY,60061,157306.8,SOFTWARE NON-CAPITAL
CDW GOVERNMENT INC,INFORMATION TECHNOLOGY,60061,137613.86,SOFTWARE NON-CAPITAL
CDW GOVERNMENT INC,CENTRAL SERVICES,60061,1117.95,CONSTRUCTION
CDW GOVERNMENT INC,CENTRAL SERVICES,60061,11924.8,CONSTRUCTION
AON RISK SERVICES INC,POLICE,20036,15865,OTHER INSURANCE PREMIUMS
AON RISK SERVICES INC,FIRE/EMS,20036,15865,OTHER INSURANCE PREMIUMS
AON RISK SERVICES INC,POLICE,20036,211100,OTHER INSURANCE PREMIUMS
AON RISK SERVICES INC,POLICE,20036,28557,OTHER INSURANCE PREMIUMS
AON RISK SERVICES INC,POLICE,20036,6225,OTHER INSURANCE PREMIUMS
AON RISK SERVICES INC,FIRE/EMS,20036,6225,OTHER INSURANCE PREMIUMS
AON RISK SERVICES INC,FIRE/EMS,20036,1703,OTHER INSURANCE PREMIUMS
AON RISK SERVICES INC,POLICE,20036,1703,OTHER INSURANCE PREMIUMS
SKYLINE TECHNOLOGY,CIRCUIT COURT,21061,49934.05,OTHER OPERATING  EQUIPMENT NON-CAPITAL
ENTERPRISE LEASING COMPANY,POLICE,20850,103004.34,OTHER EQUIPMENT RENTAL/LEASE
ENTERPRISE LEASING COMPANY,POLICE,20850,139330.86,OTHER EQUIPMENT RENTAL/LEASE
ENTERPRISE LEASING COMPANY,POLICE,20850,142821.76,OTHER EQUIPMENT RENTAL/LEASE
ENTERPRISE LEASING COMPANY,POLICE,20850,146678.9,OTHER EQUIPMENT RENTAL/LEASE
LEGAL AID BUREAU INC,FAMILY SERVICES,21202,48245.48,OTHER OPERATING CONTRACT SERVICES
LEGAL AID BUREAU INC,FAMILY SERVICES,21202,15594.52,OTHER OPERATING CONTRACT SERVICES
RUMMEL KLEPPER & KAHL LLP,PUBLIC WORKS & TRANSPORTATION,21202,47524.09,CONSTRUCTION
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,8689.2,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,425.64,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,480.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,567.82,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,3488.1,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,115,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,248.3,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,328.34,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,609.3,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1351.02,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1193.8,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,271.8,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,676.9,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,47,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,504.28,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,542.56,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,351.49,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,39.95,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,298.45,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,293.3,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1005.85,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,215,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,192.3,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,317.84,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,635.68,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1447.48,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,698.88,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,389.6,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,663.6,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,5537.88,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,684.6,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,570.85,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,570.85,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1141.7,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,917.06,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1047.7,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,570.85,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,684.6,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,2283.4,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,47,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,895.35,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,125,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,576.9,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,317.84,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,655.2,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,451.12,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,319.6,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,723.74,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,766.8,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,424.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,451.12,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,405.88,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1240.58,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,548.8,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,415.76,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,548.8,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,3328.6,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,10281,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,504.28,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1233.72,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,7118.2,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,468.2,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,444.8,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,288.16,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,391.2,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1956,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,2201.5,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,838.32,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,99.2,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1676.64,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,339.44,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,4391.87,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,-4391.87,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,106.41,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,117,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,50,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,163.32,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,379.52,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,-379.52,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,331.8,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1920.4,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,257,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1447.48,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1005.85,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,635.68,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1327.2,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,707.17,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,663.6,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,2330.4,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,806.9,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,713.2,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,723.74,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,98,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,301.6,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,713.2,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,675.51,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,713.2,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,298.45,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1313.36,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,2283.4,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,214.12,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,415.76,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,415.76,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,723.74,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,201.3,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,187.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,707.17,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,4074.6,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1127.8,TIRES/TUBES
DONALD B RICE TIRE CO INC,PUBLIC WORKS & TRANSPORTATION,21701,2021.16,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,PUBLIC WORKS & TRANSPORTATION,21701,6448.24,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,PUBLIC WORKS & TRANSPORTATION,21701,434,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,328.34,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,4197.68,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,866.1,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1310.49,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1110.51,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,317.84,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,723.74,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,5972,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1908.88,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,331.8,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1227.15,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,570.85,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,125,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,50,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,50,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1069.2,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,2325.4,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,245,OUTSIDE VEH & HVY EQ REPA
THE ARC OF PRINCE GEORGE'S CO,FAMILY SERVICES,20774,7500,OTHER OPERATING CONTRACT SERVICES
THE ARC OF PRINCE GEORGE'S CO,FAMILY SERVICES,20774,7500,OTHER OPERATING CONTRACT SERVICES
THE ARC OF PRINCE GEORGE'S CO,FAMILY SERVICES,20774,7500,OTHER OPERATING CONTRACT SERVICES
THE ARC OF PRINCE GEORGE'S CO,FAMILY SERVICES,20774,7500,OTHER OPERATING CONTRACT SERVICES
UNITED COMMUNITIES AGAINST,HOUSING,20743,6153.84,SUBGRANTEE AWARDS
UNITED COMMUNITIES AGAINST,HOUSING,20743,6153.84,SUBGRANTEE AWARDS
UNITED COMMUNITIES AGAINST,HOUSING,20743,6153.84,SUBGRANTEE AWARDS
UNITED COMMUNITIES AGAINST,HOUSING,20743,6153.84,SUBGRANTEE AWARDS
UNITED COMMUNITIES AGAINST,HOUSING,20743,9230.76,SUBGRANTEE AWARDS
TILLEY CHEMICAL CO INC,FIRE/EMS,21220,206.8,GAS AND OIL-SUMMARY
TILLEY CHEMICAL CO INC,FIRE/EMS,21220,206.8,GAS AND OIL-SUMMARY
TILLEY CHEMICAL CO INC,FIRE/EMS,21220,-206.8,GAS AND OIL-SUMMARY
TILLEY CHEMICAL CO INC,FIRE/EMS,21220,206.8,GAS AND OIL-SUMMARY
TILLEY CHEMICAL CO INC,FIRE/EMS,21220,206.8,GAS AND OIL-SUMMARY
TILLEY CHEMICAL CO INC,FIRE/EMS,21220,206.8,GAS AND OIL-SUMMARY
TILLEY CHEMICAL CO INC,FIRE/EMS,21220,206.8,GAS AND OIL-SUMMARY
